,snippet,keywords,news_desk,headline,keywords,pub_date,negative,positive,sentiment_score
640,And inflation-friendly recipes for how to make the most of them once you have them.,"[{'name': 'subject', 'value': 'Content Type: Service', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Shopping and Retail', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Recipes', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Inflation (Economics)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Cooking and Cookbooks', 'rank': 6, 'major': 'N'}]",Dining,"{'main': '17 Foods You Should Buy When They’re on Sale', 'kicker': None, 'content_kicker': None, 'print_headline': 'How to Rein In Your Grocery Bill', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Content Type: Service', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Shopping and Retail', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Recipes', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Inflation (Economics)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Cooking and Cookbooks', 'rank': 6, 'major': 'N'}]",2023-01-13T10:00:31+0000,0.9889814853668213,0.011018574237823486,-0.9779629111289978
641,"American suburbs have long faced the issue of white families leaving as more residents of color move in. But in Shaker Heights, Ohio, Black families, upset about changes in the schools, are trickling to nearby suburbs.","[{'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Race and Ethnicity', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Education (K-12)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Equal Educational Opportunities', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Suburbs', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Black People', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Whites', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Income Inequality', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'SHAKER HEIGHTS (OHIO)', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Ohio', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 12, 'major': 'N'}]",RealEstate,"{'main': 'Could Black Flight Change a Model of Integration?', 'kicker': None, 'content_kicker': None, 'print_headline': 'Leaving An Integrated City', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Real Estate and Housing (Residential)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Race and Ethnicity', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Education (K-12)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Equal Educational Opportunities', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Suburbs', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Black People', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Whites', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Income Inequality', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'SHAKER HEIGHTS (OHIO)', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Ohio', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 12, 'major': 'N'}]",2023-01-13T10:00:35+0000,0.9526289701461792,0.0473710373044014,-0.9052579328417778
642,The merits of talking candidly about salary are widely acknowledged. Actually doing it is more complicated.,"[{'name': 'subject', 'value': 'Income Inequality', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Executive Compensation', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Wages and Salaries', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Customs, Etiquette and Manners', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'audio-neutral-immersive', 'rank': 6, 'major': 'N'}]",SundayBusiness,"{'main': 'Sex, Death, Affairs: Everything People Would Rather Talk About Than Money', 'kicker': None, 'content_kicker': None, 'print_headline': 'Why It’s So Hard to Talk About Money', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Income Inequality', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Executive Compensation', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Wages and Salaries', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Customs, Etiquette and Manners', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'audio-neutral-immersive', 'rank': 6, 'major': 'N'}]",2023-01-13T10:00:36+0000,0.8477712273597717,0.15222883224487305,-0.6955423951148987
643,"At 93, the memoirist Yuan-tsung Chen hopes that her recollections of China’s tumultuous past will help the country confront its historical wrongs — and avoid repeating them.","[{'name': 'persons', 'value': 'Chen, Yuan-tsung', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Cultural Revolution', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Food Insecurity', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Mao Zedong', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Xi Jinping', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Zhou Enlai (1898-1976)', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'East Asia', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Writing and Writers', 'rank': 13, 'major': 'N'}]",Foreign,"{'main': 'She Witnessed Mao’s Worst Excesses. Now She Has a Warning for the World.', 'kicker': 'Saturday Profile', 'content_kicker': None, 'print_headline': 'A Witness to Mao Sees Worrying Similarities in the Era of Xi', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Chen, Yuan-tsung', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Cultural Revolution', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Food Insecurity', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Mao Zedong', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Xi Jinping', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Zhou Enlai (1898-1976)', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Elderly', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'East Asia', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Writing and Writers', 'rank': 13, 'major': 'N'}]",2023-01-13T10:00:36+0000,0.003532829461619258,0.996467113494873,0.9929342840332538
644,"Since the Taliban administration banned women from aid work, many groups have suspended their operations in the country and warned of permanently shutting down if the ban remains.","[{'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Women and Girls', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Food Aid', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': ""Women's Rights"", 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Shutdowns (Institutional)', 'rank': 7, 'major': 'N'}]",Foreign,"{'main': '‘Burying Us Alive’: Afghan Women Devastated by Suspension of Aid Under Taliban Law', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Afghan Women Barred From Aid Work, a Hunger Crisis Worsens', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Women and Girls', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Food Aid', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': ""Women's Rights"", 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Shutdowns (Institutional)', 'rank': 7, 'major': 'N'}]",2023-01-13T10:00:36+0000,0.9757134914398193,0.024286461994051933,-0.9514270294457674
645,"Vendors turn their car trunks into mobile cafeterias or markets, stationed outside stores, selling produce, meat, seafood and more.","[{'name': 'subject', 'value': 'Food Trucks and Vendors', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Parking Garages and Lots', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Automobiles', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Hispanic-Americans', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Hialeah (Fla)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Miami-Dade County (Fla)', 'rank': 6, 'major': 'N'}]",Dining,"{'main': 'In Miami, Food Shopping Can Start in the Parking Lot', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Treasure Chest of Food in Car Trunks', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Food Trucks and Vendors', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Parking Garages and Lots', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Automobiles', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Hispanic-Americans', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Hialeah (Fla)', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Miami-Dade County (Fla)', 'rank': 6, 'major': 'N'}]",2023-01-13T10:00:36+0000,0.9670386910438538,0.032961346209049225,-0.9340773448348045
646,"Ser Serpas, a young artist known for kinetic arrangements of discarded furniture, opens up about her expressive way of processing the used world.","[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Sculpture', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Serpas, Ser', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Poetry and Poets', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Waste Materials and Disposal', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Furniture', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Hammer Museum', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Okoyomon, Precious', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Los Angeles (Calif)', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Manhattan (NYC)', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 11, 'major': 'N'}]",Arts&Leisure,"{'main': 'Turning Trash Into Poetry', 'kicker': None, 'content_kicker': None, 'print_headline': 'In a Crumbling World, Trash Yields Poetry', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Sculpture', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Serpas, Ser', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Poetry and Poets', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Waste Materials and Disposal', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Furniture', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Hammer Museum', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Okoyomon, Precious', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Los Angeles (Calif)', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Manhattan (NYC)', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Content Type: Personal Profile', 'rank': 11, 'major': 'N'}]",2023-01-13T10:00:36+0000,0.001311659230850637,0.9986883997917175,0.9973767405608669
647,"Heavy storms have flooded parts of California, but the state has been unable to capture billions of gallons of water that are flowing unchecked into the ocean. Los Angeles is embarking on an ambitious new program to change that.","[{'name': 'glocations', 'value': 'California', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Water', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Reservoirs', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Levees and Dams', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Floods', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Rivers', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Aquifers', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Rain', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Drought', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Infrastructure (Public Works)', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Army Corps of Engineers', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Los Angeles County (Calif)', 'rank': 12, 'major': 'N'}]",National,"{'main': 'In a Drought, California Is Watching Water Wash Out to Sea', 'kicker': None, 'content_kicker': None, 'print_headline': 'In a Drought, Watching Water Escape to the Sea', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'California', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Water', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Reservoirs', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Levees and Dams', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Floods', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Rivers', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Aquifers', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Rain', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Drought', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Infrastructure (Public Works)', 'rank': 10, 'major': 'N'}, {'name': 'organizations', 'value': 'Army Corps of Engineers', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'Los Angeles County (Calif)', 'rank': 12, 'major': 'N'}]",2023-01-13T10:00:37+0000,0.5970174670219421,0.40298253297805786,-0.19403493404388428
648,We asked nearly 400 people to tell us how much they earn. Here are two dozen who actually spoke to us.,"[{'name': 'subject', 'value': 'Wages and Salaries', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'internal-sub-only', 'rank': 4, 'major': 'N'}]",SundayBusiness,"{'main': '27 People on the Streets of New York Talk About How Much Money They Make', 'kicker': None, 'content_kicker': None, 'print_headline': '27 People on the Streets of New York Talk About How Much Money They Make', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Wages and Salaries', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'internal-sub-only', 'rank': 4, 'major': 'N'}]",2023-01-13T10:01:03+0000,0.9032495617866516,0.09675046056509018,-0.8064991012215614
649,Investigators want 23 people indicted but cleared senior authorities of fault in the Halloween tragedy. Victims’ families disputed the inquiry’s findings.,"[{'name': 'glocations', 'value': 'South Korea', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Halloween', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Stampedes', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Seoul Halloween Stampede (2022)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Yoon Suk-yeol', 'rank': 5, 'major': 'N'}]",Foreign,"{'main': 'Officials Blame Negligence for Deadly Seoul Crowd Crush', 'kicker': None, 'content_kicker': None, 'print_headline': 'Officials Blame Negligence For a Deadly Crowd in Seoul', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'South Korea', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Halloween', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Stampedes', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Seoul Halloween Stampede (2022)', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Yoon Suk-yeol', 'rank': 5, 'major': 'N'}]",2023-01-13T10:28:30+0000,0.9773057103157043,0.022694233804941177,-0.9546114765107632
650,"The Defense Department’s annual spending bill requires it to review U.F.O. sightings dating to 1945, the year some believe an object from space crashed in the New Mexico desert.","[{'name': 'subject', 'value': 'Extraterrestrial Life', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Unidentified Flying Objects (UFO)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Federal Budget (US)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Space and Astronomy', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Classified Information and State Secrets', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Gallagher, Mike (1984- )', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Roswell (NM)', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'New Mexico', 'rank': 11, 'major': 'N'}]",Express,"{'main': 'Did Aliens Land on Earth in 1945? A Defense Bill Seeks Answers.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Defense Bill Asks if Aliens Visited the Earth in 1945', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Extraterrestrial Life', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Unidentified Flying Objects (UFO)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Federal Budget (US)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Space and Astronomy', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Classified Information and State Secrets', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Defense Department', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Gallagher, Mike (1984- )', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Roswell (NM)', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'New Mexico', 'rank': 11, 'major': 'N'}]",2023-01-13T12:53:49+0000,0.9666776061058044,0.033322375267744064,-0.9333552308380604
651,"The country’s largest lenders increased their reserves to protect against deteriorating economic conditions this year, after reporting resilient profits for the end of last year.","[{'name': 'subject', 'value': 'Banking and Financial Institutions', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Company Reports', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Credit and Debt', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Bank of America Corporation', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Wells Fargo & Company', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Moynihan, Brian T', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Scharf, Charles W', 'rank': 7, 'major': 'N'}]",Business,"{'main': 'Big Banks Set Aside Billions as They Brace for a Downturn', 'kicker': None, 'content_kicker': None, 'print_headline': 'Biggest Banks Reserve Billions As They Brace For a Downturn', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Banking and Financial Institutions', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Company Reports', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Credit and Debt', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Bank of America Corporation', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Wells Fargo & Company', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Moynihan, Brian T', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Scharf, Charles W', 'rank': 7, 'major': 'N'}]",2023-01-13T13:41:19+0000,0.03686634078621864,0.9631336331367493,0.9262672923505306
652,The price reductions in the United States will make more of the company’s electric vehicles eligible for a federal tax credit.,"[{'name': 'organizations', 'value': 'Tesla Motors Inc', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Electric and Hybrid Vehicles', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Automobiles', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Company Reports', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Stocks and Bonds', 'rank': 6, 'major': 'N'}]",Business,"{'main': 'Tesla Cuts Prices Sharply as It Moves to Bolster Demand', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tesla Cuts Its Prices Sharply As It Moves to Lift Demand', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Tesla Motors Inc', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Electric and Hybrid Vehicles', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Automobiles', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Company Reports', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Stocks and Bonds', 'rank': 6, 'major': 'N'}]",2023-01-13T13:44:50+0000,0.9304059743881226,0.06959406286478043,-0.8608119115233421
653,"The beleaguered retailer, which has warned of a possible bankruptcy, is said to be in discussions with suitors about selling pieces of its business, including its Buy Buy Baby stores.","[{'name': 'subject', 'value': 'Shopping and Retail', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Bankruptcies', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Private Equity', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Bed Bath & Beyond Inc', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Sycamore Partners', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Mergers, Acquisitions and Divestitures', 'rank': 6, 'major': 'N'}]",Business,"{'main': 'Bed Bath & Beyond in Talks to Sell Assets', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bed Bath &amp; Beyond Enters Talks to Sell Assets', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Shopping and Retail', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Bankruptcies', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Private Equity', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Bed Bath & Beyond Inc', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Sycamore Partners', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Mergers, Acquisitions and Divestitures', 'rank': 6, 'major': 'N'}]",2023-01-13T15:06:53+0000,0.9797918200492859,0.02020815759897232,-0.9595836624503136
654,"The two leaders discussed tensions with China, North Korea and Russia and plans for deterrence in Asia with U.S. troops and missiles.","[{'name': 'glocations', 'value': 'Japan', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Kishida, Fumio', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 7, 'major': 'N'}]",Washington,"{'main': 'Biden and Kishida Vow to Bolster U.S.-Japan Alliance as China’s Power Grows', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Vows to Help An Anxious Japan Face Up to China', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Japan', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Kishida, Fumio', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States Defense and Military Forces', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 7, 'major': 'N'}]",2023-01-13T15:19:42+0000,0.0036226147785782814,0.9963774085044861,0.9927547937259078
655,"This month’s picks include a Latvian satire about World War II, a family portrait by an Indian documentarian, an Oedipal thriller from Mexico and more.","[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Sign Painter (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'About Love (Movie)', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'Compania (Movie)', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'Summer White (Movie)', 'rank': 5, 'major': 'N'}, {'name': 'creative_works', 'value': ""God's Crooked Lines (Movie)"", 'rank': 6, 'major': 'N'}]",Culture,"{'main': 'Five International Movies to Stream Now', 'kicker': None, 'content_kicker': None, 'print_headline': 'A True War Story, an Indigenous Journey and More', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Sign Painter (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'About Love (Movie)', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'Compania (Movie)', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'Summer White (Movie)', 'rank': 5, 'major': 'N'}, {'name': 'creative_works', 'value': ""God's Crooked Lines (Movie)"", 'rank': 6, 'major': 'N'}]",2023-01-13T16:00:06+0000,0.0020092891063541174,0.9979907274246216,0.9959814383182675
